Name,Age,Season,PA,wRC+,K%,BB%,ISO,PlayerId
"Drew Sutton",26,2009,18,89.93407901477003,0.111111111,0.111111111,0,"7430"
"Drew Sutton",26,2009,190,136.76975732852904,0.205263157,0.136842105,0.210191083,"7430"
"Drew Sutton",27,2010,319,101.92915286171751,0.222570532,0.134796238,0.102661597,"7430"
"Drew Sutton",29,2012,164,112.24092537205118,0.146341463,0.121951219,0.102189781,"7430"
"Drew Sutton",27,2010,119,130.13889931546078,0.176470588,0.151260504,0.145833333,"7430"
"Drew Sutton",29,2012,26,6.4932401742594275,0.269230769,0.153846153,0.047619048,"7430"
"Drew Sutton",28,2011,192,139.18040618445775,0.197916666,0.109375,0.180722892,"7430"
"Jay Jackson",22,2010,33,102.96250389460711,0.333333333,0,0.193548387,"7432"
"Jay Jackson",23,2011,46,40.434295599555696,0.239130434,0,0.15,"7432"
"Jay Jackson",24,2012,16,0.18630020896649555,0.25,0,0,"7432"
"Ben Zobrist",26,2007,276,134.5948648302602,0.137681159,0.155797101,0.175675675,"7435"
"Ben Zobrist",27,2008,88,182.56954914046167,0.181818181,0.170454545,0.211267605,"7435"
"Brandon Allen",25,2011,42,106.84873657509445,0.261904761,0.047619047,0.325,"7436"
"Brandon Allen",26,2012,129,96.77918469854033,0.248062015,0.031007751,0.188524591,"7436"
"Brandon Allen",23,2009,61,69.17616664792557,0.213114754,0,0.114754099,"7436"
"Brandon Allen",23,2009,167,157.55710755998342,0.149700598,0.119760479,0.317241379,"7436"
"Brandon Allen",24,2010,469,121.75271103525208,0.202558635,0.176972281,0.266846361,"7436"
"Brandon Allen",25,2011,377,131.26753918333304,0.23872679,0.169761273,0.273026316,"7436"
"Dustan Mohr",31,2007,221,91.71571847065277,0.357466063,0.081447963,0.208955224,"744"
"Dustan Mohr",32,2008,49,10.3222298472859,0.224489795,0.040816326,0.212765957,"744"
"David Ortiz",32,2008,12,345.7564992447308,0.166666666,0.25,1,"745"
"Tug Hulett",24,2007,595,98.88958679253176,0.191596638,0.107563025,0.131528047,"7451"
"Tug Hulett",25,2008,400,125.61937892315436,0.1825,0.1225,0.220238095,"7451"
"Tug Hulett",27,2010,76,140.90260229797417,0.144736842,0.092105263,0.227272727,"7451"
"Tug Hulett",27,2010,343,85.07733256566188,0.183673469,0.15451895,0.13028169,"7451"
"Tug Hulett",26,2009,442,127.49613054259399,0.178733031,0.131221719,0.181818182,"7451"
"Tug Hulett",28,2011,397,111.95774950820135,0.168765743,0.108312342,0.135838151,"7451"
"Tug Hulett",29,2012,130,126.92397462995717,0.184615384,0.069230769,0.108333333,"7451"
"A.J. Pierzynski",34,2011,11,35.18670870791618,0.181818181,0,0,"746"
"Trevor Plouffe",22,2008,272,86.42136459613067,0.172794117,0.051470588,0.164,"7462"
"Trevor Plouffe",23,2009,477,91.57544813051484,0.142557651,0.071278825,0.146511628,"7462"
"Trevor Plouffe",24,2010,445,91.26224337003109,0.202247191,0.060674157,0.186567164,"7462"
"Trevor Plouffe",25,2011,220,170.90840475251957,0.177272727,0.095454545,0.322916666,"7462"
"Craig Tatum",25,2008,40,-15.106511570112051,0.4,0,0,"7468"
"Craig Tatum",26,2009,233,76.80588886689416,0.236051502,0.072961373,0.09859155,"7468"
"Craig Tatum",29,2012,31,53.2542273798671,0.193548387,0.096774193,0.107142857,"7468"
"Craig Tatum",27,2010,25,8.923221220511257,0.2,0.12,0.095238095,"7468"
"Craig Tatum",28,2011,77,50.50065911502253,0.168831168,0.116883116,0.046153846,"7468"
"Wyatt Toregas",25,2008,178,66.1598389843007,0.17977528,0.084269662,0.090322581,"7471"
"Wyatt Toregas",26,2009,229,102.70596323072215,0.187772925,0.069868995,0.149038461,"7471"
"Wyatt Toregas",27,2010,53,35.661050122137176,0.16981132,0.018867924,0.14,"7471"
"Wyatt Toregas",28,2011,67,3.442748539601649,0.223880597,0.059701492,0.05,"7471"
"Mike Carp",23,2009,490,125.44527478943692,0.202040816,0.114285714,0.1875,"7480"
"Mike Carp",24,2010,463,113.62156181649263,0.20086393,0.088552915,0.259168704,"7480"
"Mike Carp",25,2011,286,161.26342331018682,0.174825174,0.097902097,0.306772908,"7480"
"Mike Carp",26,2012,154,65.38297724137885,0.201298701,0.077922077,0.100719425,"7480"
"Blake DeWitt",23,2009,407,83.54918871182943,0.108108108,0.117936117,0.170454545,"7485"
"Blake DeWitt",22,2008,124,104.18413488305391,0.112903225,0.080645161,0.18018018,"7485"
"Blake DeWitt",26,2012,118,17.121708244563504,0.194915254,0.118644067,0.029411765,"7485"
"Scott Elbert",24,2010,10,12.580336402345981,0.5,0,0.111111111,"7489"
"Josh Fields",29,2012,561,108.79328740449954,0.206773618,0.10516934,0.165306123,"7490"
"Josh Fields",24,2007,249,142.7988998000307,0.240963855,0.156626506,0.214634146,"7490"
"Josh Fields",25,2008,318,108.59704829023022,0.3081761,0.116352201,0.184782609,"7490"
"Josh Fields",26,2009,114,128.73144041365788,0.192982456,0.114035087,0.204081633,"7490"
"Josh Fields",28,2011,203,152.99239889053294,0.182266009,0.098522167,0.308988764,"7490"
"Donny Lucy",24,2007,78,22.281522321991442,0.32051282,0.038461538,0.04,"7498"
"Donny Lucy",25,2008,46,112.44683095913292,0.260869565,0.04347826,0.186046512,"7498"
"Donny Lucy",26,2009,168,51.067437681862785,0.226190476,0.059523809,0.091503268,"7498"
"Donny Lucy",27,2010,225,56.9652605452603,0.231111111,0.044444444,0.098039215,"7498"
"Donny Lucy",28,2011,147,28.910337048312353,0.231292517,0.06802721,0.097744361,"7498"
"Tommy Layne",26,2011,23,-57.8516415450939,0.565217391,0.086956521,0.052631579,"7501"
"Michael Restovich",31,2010,356,103.19913857662142,0.213483146,0.092696629,0.205607476,"751"
"Michael Restovich",28,2007,393,125.57795116267502,0.27480916,0.083969465,0.233146067,"751"
"Michael Restovich",30,2009,552,136.84942377816617,0.213768115,0.105072463,0.214723926,"751"
"Michael Restovich",32,2011,102,82.26239951930715,0.352941176,0.06862745,0.138297872,"751"
"Michael Restovich",32,2011,51,29.873824822868865,0.176470588,0.137254901,0.023255814,"751"
"Jhonatan Solano",23,2009,199,36.41106680949457,0.120603015,0.04522613,0.076502732,"7515"
"Jhonatan Solano",25,2011,279,92.95033274534987,0.129032258,0.068100358,0.113725491,"7515"
"Jhonatan Solano",26,2012,57,62.777246756644246,0.105263157,0.052631578,0.038461538,"7515"
"Kevin Frandsen",25,2007,83,175.05374697385597,0.072289156,0.108433734,0.119402985,"7528"
"Kevin Frandsen",27,2009,474,108.79636928987806,0.071729957,0.048523206,0.142857143,"7528"
"Kevin Frandsen",28,2010,71,106.3447605844865,0.042253521,0.070422535,0.14516129,"7528"
"Kevin Frandsen",28,2010,155,85.76818293502451,0.122580645,0.04516129,0.102189781,"7528"
"Kevin Frandsen",29,2011,322,113.57691646487058,0.096273291,0.03416149,0.109154929,"7528"
"Kevin Frandsen",30,2012,418,104.92029990343116,0.074162679,0.033492822,0.094629156,"7528"
"Luis Rivas",27,2007,465,101.42974380210674,0.148387096,0.09032258,0.136585366,"753"
"Luis Rivas",29,2009,216,75.86993971695841,0.083333333,0.092592592,0.109947644,"753"
"Ed Lucas",29,2011,295,64.02731240670543,0.250847457,0.094915254,0.095419848,"7532"
"Ed Lucas",26,2008,55,-2.92713458946852,0.254545454,0.127272727,0,"7532"
"Ed Lucas",27,2009,11,34.43689695358854,0.363636363,0.181818181,0,"7532"
"Ed Lucas",28,2010,415,126.99872244393059,0.163855421,0.125301204,0.173295455,"7532"
"Ed Lucas",30,2012,453,78.40917280407751,0.181015452,0.061810154,0.145631068,"7532"
"Angel Salome",23,2009,314,97.92046148658744,0.175159235,0.070063694,0.12720848,"7536"
"Angel Salome",24,2010,14,160.20601804995496,0,0.142857142,0.25,"7536"
"Neil Walker",21,2007,69,43.13056286578049,0.188405797,0.028985507,0.046875,"7539"
"Neil Walker",22,2008,550,85.37487095587736,0.185454545,0.052727272,0.172277228,"7539"
"Neil Walker",23,2009,390,115.08393024744808,0.153846153,0.066666666,0.216292135,"7539"
"Neil Walker",24,2010,189,158.4199222977127,0.164021164,0.1005291,0.238095238,"7539"
"Lucas Harrell",26,2011,18,11.544430787805442,0.5,0.055555555,0,"7541"
"Joe Koshansky",25,2007,569,107.48294367595834,0.224956063,0.117750439,0.194779117,"7547"
"Joe Koshansky",26,2008,526,123.93978569466707,0.300380228,0.114068441,0.299781182,"7547"
"Joe Koshansky",27,2009,531,97.38203917822871,0.312617702,0.120527306,0.217582418,"7547"
"Joe Koshansky",28,2010,502,119.12528190962416,0.302788844,0.123505976,0.232941177,"7547"
"Matt Macri",25,2007,50,80.49440078517152,0.26,0.06,0.212765957,"7548"
"Matt Macri",26,2008,350,109.32546762748177,0.24,0.074285714,0.207667732,"7548"
"Matt Macri",27,2009,412,85.47257546583371,0.206310679,0.084951456,0.175342466,"7548"
"Matt Macri",28,2010,381,91.7251995988087,0.238845144,0.086614173,0.153846154,"7548"
"Matt Macri",29,2011,419,80.87929474558896,0.174224343,0.081145584,0.189839572,"7548"
"Jarrett Hoffpauir",24,2007,225,117.93858163897238,0.093333333,0.128888888,0.115789473,"7554"
"Jarrett Hoffpauir",25,2008,475,92.07476073290172,0.094736842,0.103157894,0.109756098,"7554"
"Jarrett Hoffpauir",26,2009,402,126.0648322835997,0.069651741,0.087064676,0.195530726,"7554"
"Jarrett Hoffpauir",27,2010,500,114.05773522738727,0.068,0.116,0.199535962,"7554"
"Jarrett Hoffpauir",28,2011,356,87.19506075603952,0.101123595,0.098314606,0.147058824,"7554"
"Jarrett Hoffpauir",29,2012,378,96.97901093184153,0.108465608,0.084656084,0.086309524,"7554"
"Colt Hynes",27,2012,20,-28.99299645568464,0.3,0,0,"7560"
"Lonnie Chisenhall",22,2011,292,105.66807075777555,0.160958904,0.09589041,0.164705883,"7571"
"Lonnie Chisenhall",23,2012,126,123.59168318633058,0.174603174,0.031746031,0.20338983,"7571"
"Marc Krauss",24,2012,66,-13.073241494414129,0.303030303,0.09090909,0,"7577"
"Javier Valentin",33,2009,89,113.45093090962511,0.123595505,0.13483146,0.155844156,"759"
"Jordan Lyles",20,2011,11,67.75629533149001,0.363636363,0,0.1,"7593"
"Jordan Lyles",21,2012,12,33.74350742899864,0.416666666,0.083333333,0.090909091,"7593"
"Nick Evans",23,2009,261,84.68793806970501,0.210727969,0.088122605,0.202531645,"7595"
"Nick Evans",24,2010,157,151.78109105150034,0.146496815,0.095541401,0.242857143,"7595"
"Nick Evans",25,2011,277,127.3576917390332,0.180505415,0.093862815,0.148594377,"7595"
"Nick Evans",26,2012,80,55.76795989474525,0.175,0.0875,0.126760563,"7595"
"Tommy Everidge",27,2010,125,111.40299596148844,0.208,0.088,0.162162162,"7596"
"Tommy Everidge",26,2009,229,182.8160484358299,0.148471615,0.100436681,0.263681593,"7596"
"Tommy Everidge",27,2010,33,65.88886675069749,0.212121212,0.06060606,0.133333333,"7596"
"Tommy Everidge",27,2010,279,79.87721186174456,0.222222222,0.096774193,0.156626506,"7596"
"Tommy Milone",24,2011,33,108.61305093561586,0.212121212,0.03030303,0.038461538,"7608"
"Tony Armas",30,2008,24,-92.29985333637781,0.5,0,0,"761"
"Lou Marson",23,2009,116,75.16006034787742,0.163793103,0.086206896,0.097087379,"7610"
"Lou Marson",24,2010,147,83.42781628379338,0.163265306,0.149659863,0.169354838,"7610"
"Lou Marson",23,2009,241,115.69690736162637,0.165975103,0.124481327,0.075829384,"7610"
"Michael Barrett",30,2007,11,10.146859228988856,0.181818181,0,0.090909091,"762"
"Michael Barrett",32,2009,28,38.78961870327542,0.178571428,0.035714285,0.076923077,"762"
"Michael Barrett",33,2010,57,-0.9591486451211073,0.210526315,0.017543859,0.037037037,"762"
"Justin Ruggiano",25,2007,546,139.43545637154358,0.276556776,0.097069597,0.192946058,"7620"
"Justin Ruggiano",26,2008,289,138.64863312258893,0.266435986,0.076124567,0.221789883,"7620"
"Justin Ruggiano",27,2009,532,100.02446079060361,0.276315789,0.095864661,0.159235669,"7620"
"Justin Ruggiano",28,2010,507,117.06838769213653,0.254437869,0.082840236,0.16630197,"7620"
"Justin Ruggiano",29,2011,190,141.7144723205738,0.221052631,0.105263157,0.214285714,"7620"
"Justin Ruggiano",30,2012,138,148.99305344699076,0.173913043,0.130434782,0.256410257,"7620"
"Carlos Torres",29,2012,14,-42.36582336229547,0.357142857,0,0,"7624"
"Chad Reineke",25,2007,26,-98.41560143112544,0.461538461,0,0,"7641"
"Chad Reineke",26,2008,22,0.05173076396290221,0.409090909,0.136363636,0,"7641"
"Chad Reineke",28,2010,17,-51.14852889104117,0.294117647,0,0,"7641"
"Chad Reineke",29,2011,18,32.20310569768282,0.222222222,0.055555555,0,"7641"
"Chad Reineke",30,2012,15,84.01656686747245,0.533333333,0,0,"7641"
"Daniel Barone",24,2007,18,-72.26868343543103,0.388888888,0.111111111,0,"7652"
"Daniel Barone",25,2008,14,-100,0.428571428,0.071428571,0,"7652"
"Daniel Barone",26,2009,10,-58.99733878275664,0.5,0.1,0,"7652"
"Endy Chavez",33,2011,142,96.3147676010401,0.042253521,0.070422535,0.140625,"768"
"Endy Chavez",34,2012,53,7.844490723171181,0.113207547,0.037735849,0.063829787,"768"
"Chris Carter",28,2011,233,100.76592757506408,0.120171673,0.051502145,0.190697675,"7707"
"Chris Carter",27,2010,123,166.7245450841615,0.06504065,0.06504065,0.274336284,"7707"
"Chris Carter",28,2011,75,164.6925348580733,0.12,0.093333333,0.235294117,"7707"
"Chris Carter",24,2007,52,74.78024570873659,0.134615384,0.076923076,0.085106383,"7707"
"Chris Carter",25,2008,522,131.80305731344512,0.16091954,0.078544061,0.214893617,"7707"
"Chris Carter",26,2009,478,123.64699163971389,0.131799163,0.087866108,0.170560748,"7707"
"Chris Carter",24,2007,561,124.75505256246514,0.121212121,0.089126559,0.196819085,"7707"
"Wily Peralta",23,2012,32,45.94928508178403,0.4375,0.09375,0.035714286,"7738"
"Travis d'Arnaud",23,2012,303,138.21503601966634,0.194719471,0.06270627,0.261648745,"7739"
"Ty Kelly",23,2012,40,111.18623961046997,0.075,0.1,0.111111111,"7740"
"David Cooper",24,2011,545,134.60380239822047,0.078899082,0.122935779,0.17130621,"7752"
"David Cooper",25,2012,304,128.32338887015732,0.111842105,0.121710526,0.22605364,"7752"
"Mike Fiers",26,2011,26,-31.708093302520602,0.423076923,0,0,"7754"
"Mike Fiers",27,2012,14,37.48540734963367,0.5,0,0.142857143,"7754"
"Fernando Perez",25,2008,579,101.96394866118543,0.269430051,0.100172711,0.105675147,"7755"
"Fernando Perez",26,2009,43,114.2683405576044,0.395348837,0.162790697,0.083333334,"7755"
"Fernando Perez",27,2010,426,53.016587134106,0.22769953,0.068075117,0.075324675,"7755"
"Fernando Perez",28,2011,132,53.45420437670485,0.227272727,0.136363636,0.0625,"7755"
"Fernando Perez",28,2011,282,66.20414194105558,0.24822695,0.09574468,0.099206349,"7755"
"Luis Figueroa",33,2007,492,92.14571434614697,0.069105691,0.056910569,0.094808127,"776"
"Luis Figueroa",36,2010,254,97.13980855384963,0.027559055,0.047244094,0.112970711,"776"
"Luis Figueroa",37,2011,409,95.39219225018411,0.097799511,0.078239608,0.075471698,"776"
"Luis Figueroa",34,2008,419,87.2184135336946,0.071599045,0.078758949,0.07027027,"776"
"Luis Figueroa",37,2011,33,98.18256141189062,0.03030303,0.121212121,0.074074074,"776"
"Luis Figueroa",35,2009,123,48.698854037455156,0.06504065,0.040650406,0.103448276,"776"
"Luis Figueroa",36,2010,240,88.16621532865709,0.05,0.054166666,0.105504587,"776"
"Luis Figueroa",38,2012,296,68.752801413093,0.057432432,0.067567567,0.071969697,"776"
"Jermaine Curtis",24,2012,38,123.54988179769116,0.105263157,0.236842105,0.034482759,"7765"
"Matt Hague",25,2011,594,129.11700997297413,0.114478114,0.079124579,0.147940074,"7772"
"Matt Hague",26,2012,399,90.6129820018977,0.125313283,0.065162907,0.068119891,"7772"
"Vladimir Guerrero",37,2012,35,77.4658481844763,0.028571428,0,0.121212121,"778"
"Akinori Iwamura",30,2009,42,143.02020487043404,0.166666666,0.214285714,0.09090909,"7781"
"Akinori Iwamura",31,2010,203,126.33260444357798,0.157635467,0.187192118,0.128834356,"7781"
"Juan Miranda",29,2012,176,63.37419703411654,0.238636363,0.130681818,0.086666667,"7783"
"Juan Miranda",29,2012,89,203.7459070556105,0.123595505,0.15730337,0.253521127,"7783"
"Juan Miranda",25,2008,417,134.4473615544203,0.189448441,0.131894484,0.162921349,"7783"
"Juan Miranda",26,2009,502,143.42279320270515,0.201195219,0.109561752,0.207762557,"7783"
"Juan Miranda",27,2010,340,138.31671374138062,0.208823529,0.097058823,0.210169492,"7783"
"Juan Miranda",28,2011,126,80.08754770175167,0.285714285,0.158730158,0.2,"7783"
"Joey Butler",25,2011,474,118.20317327487611,0.29113924,0.090717299,0.171361502,"7799"
"Joey Butler",26,2012,584,124.14714445736917,0.219178082,0.135273972,0.182555781,"7799"
"Miguel Rojas",23,2012,144,22.610459213414934,0.111111111,0.048611111,0.046511628,"7802"
"Sandy Martinez",36,2007,10,-92.19094201920228,0.2,0.1,0,"784"
"Todd Frazier",23,2009,69,132.62949715059202,0.173913043,0.086956521,0.174603175,"785"
"Todd Frazier",24,2010,538,107.91904728204472,0.236059479,0.083643122,0.189583333,"785"
"Todd Frazier",25,2011,359,117.97729091325586,0.228412256,0.09470752,0.206349206,"785"
"Todd Frazier",26,2012,41,69.89845415964841,0.268292682,0.048780487,0.128205128,"785"
"Chris Schwinden",24,2011,15,-47.54392198284092,0.466666666,0.066666666,0,"7851"
"Chris Schwinden",25,2012,21,14.348123925573024,0.285714285,0.047619047,0,"7851"
"Charlie Blackmon",24,2011,272,122.8717393755893,0.125,0.069852941,0.234567901,"7859"
"Charlie Blackmon",25,2012,264,111.7234081400607,0.159090909,0.109848484,0.179824562,"7859"
"Jonathan Lucroy",24,2010,83,57.07192796821641,0.168674698,0.036144578,0.125,"7870"
"Josh Lindblom",22,2009,11,96.10568920271757,0.181818181,0,0,"7882"
"Josh Lindblom",23,2010,26,122.34004642543184,0.115384615,0.076923076,0,"7882"
"Ryan Flaherty",24,2011,186,64.86946403448039,0.236559139,0.05376344,0.161849711,"7888"
"Ryan Flaherty",25,2012,41,141.4303120755267,0.219512195,0.048780487,0.236842105,"7888"
"Ernie Young",37,2007,421,78.4692012553258,0.235154394,0.090261282,0.136363636,"79"
"Eric Sogard",24,2010,597,118.76576515875215,0.113902847,0.12562814,0.107003891,"7927"
"Eric Sogard",25,2011,366,108.89162966522403,0.092896174,0.109289617,0.111111111,"7927"
"Eric Sogard",26,2012,180,145.97404260821597,0.094444444,0.127777777,0.152866242,"7927"
"Logan Schafer",24,2011,194,129.59446294941446,0.092783505,0.087628865,0.189349113,"7937"
"Logan Schafer",25,2012,513,97.77220875557285,0.140350877,0.056530214,0.159482759,"7937"
"Brian Horwitz",24,2007,290,111.11531989217127,0.075862068,0.072413793,0.106060606,"7938"
"Brian Horwitz",25,2008,302,93.24363475621206,0.139072847,0.102649006,0.128787879,"7938"
"Brian Horwitz",26,2009,237,110.17859313293448,0.151898734,0.101265822,0.123809524,"7938"
"Brian Horwitz",27,2010,18,85.91955287751797,0,0.055555555,0.133333334,"7938"
"Tim Beckham",21,2011,111,94.01471096773383,0.261261261,0.027027027,0.207547169,"7949"
"Tim Beckham",22,2012,323,86.57985688784436,0.219814241,0.089783281,0.105263158,"7949"
"Fernando Tatis",32,2007,572,117.064060029316,0.18006993,0.108391608,0.209255533,"798"
"Fernando Tatis",33,2008,139,131.6175497290699,0.165467625,0.122302158,0.35,"798"
"Henry Alejandro Rodriguez",22,2012,221,60.24835388866706,0.15837104,0.027149321,0.089201878,"7983"
"Guillermo Quiroz",25,2007,278,76.78560279088914,0.187050359,0.053956834,0.131274131,"7989"
"Guillermo Quiroz",27,2009,50,57.89648777104899,0.18,0,0.104166666,"7989"
"Guillermo Quiroz",28,2010,98,106.85254606847477,0.163265306,0.061224489,0.142857143,"7989"
"Guillermo Quiroz",30,2012,347,125.1766513729454,0.201729106,0.103746397,0.205298013,"7989"
"Guillermo Quiroz",29,2011,278,58.300445102180774,0.241007194,0.071942446,0.148,"7989"
"Chris Truby",33,2007,20,142.22146569765684,0.4,0.05,0.210526316,"799"
"J.D. Durbin",27,2009,12,82.14448786887466,0,0,0.272727273,"7992"
"Adron Chambers",23,2010,83,107.8090789297524,0.216867469,0.108433734,0.072463768,"7995"
"Adron Chambers",24,2011,501,103.48388547936574,0.179640718,0.105788423,0.138497652,"7995"
"Adron Chambers",25,2012,419,119.20202192639726,0.190930787,0.121718377,0.084033613,"7995"
"Eric Stults",29,2009,19,141.52022666494543,0.315789473,0.052631578,0.117647059,"8011"
"Eric Stults",27,2007,22,66.95301434843525,0.409090909,0,0.166666667,"8011"
"Eric Stults",28,2008,31,60.002746862551305,0.225806451,0.032258064,0.166666666,"8011"
"Brandon Boggs",25,2008,76,108.3088418866575,0.263157894,0.092105263,0.147058823,"8021"
"Brandon Boggs",26,2009,398,111.2886734953743,0.246231155,0.148241206,0.129518072,"8021"
"Brandon Boggs",27,2010,439,127.43125078724154,0.211845102,0.164009111,0.179558011,"8021"
"Brandon Boggs",29,2012,481,116.11288894218855,0.249480249,0.128898128,0.149144254,"8021"
"Brandon Boggs",28,2011,333,103.38199693188454,0.246246246,0.159159159,0.177777778,"8021"
"Wes Whisler",27,2010,22,15.675507904305654,0.181818181,0.09090909,0,"8023"
"Jeff Fiorentino",25,2008,28,74.57287116231073,0.178571428,0.142857142,0,"8024"
"Jeff Fiorentino",29,2012,49,54.298032437373536,0.142857142,0.122448979,0.069767442,"8024"
"Jeff Fiorentino",28,2011,242,104.20199564961663,0.165289256,0.115702479,0.134615385,"8024"
"Jeff Fiorentino",25,2008,267,101.11590773615421,0.194756554,0.127340823,0.087719298,"8024"
"Jeff Fiorentino",26,2009,423,147.62530751678818,0.146572104,0.113475177,0.197260274,"8024"
"Thomas Diamond",27,2010,24,-88.59100328812885,0.458333333,0,0,"8025"
"Adam Lind",28,2012,143,173.87245321627435,0.181818181,0.104895104,0.272,"8027"
"Adam Lind",23,2007,190,119.10419620800845,0.221052631,0.07368421,0.172413793,"8027"
"Adam Lind",24,2008,213,147.70588547588878,0.169014084,0.089201877,0.206349206,"8027"
"Rob Johnson",29,2012,178,56.445311038746645,0.146067415,0.050561797,0.12804878,"8029"
"Rob Johnson",24,2007,465,84.175898680522,0.133333333,0.083870967,0.104265403,"8029"
"Rob Johnson",25,2008,462,109.08753374030724,0.134199134,0.082251082,0.137349397,"8029"
"Rob Johnson",27,2010,77,129.35650739133996,0.155844155,0.129870129,0.15625,"8029"
"Paul Clemens",24,2012,33,9.983102337000977,0.151515151,0,0,"8037"
"Erik Komatsu",24,2012,123,110.5989985107025,0.105691056,0.105691056,0.125,"8039"
"Brad Wilkerson",32,2009,10,-11.424421558582933,0.4,0.1,0,"804"
"Jason Vargas",24,2007,34,-1.6358752921272466,0.264705882,0.029411764,0.033333334,"8044"
"Matt Mangini",26,2012,329,95.72958088936122,0.255319148,0.075987841,0.1,"8051"
"Matt Mangini",24,2010,477,123.51342959406199,0.201257861,0.054507337,0.208053691,"8051"
"Matt Mangini",25,2011,259,113.3532553406579,0.173745173,0.092664092,0.073275862,"8051"
"Brian Bixler",29,2012,281,86.82875006567656,0.209964412,0.096085409,0.092369478,"8055"
"Brian Bixler",27,2010,259,88.80306126479245,0.177606177,0.077220077,0.104347826,"8055"
"Brian Bixler",24,2007,556,117.04014747118903,0.23561151,0.097122302,0.122105263,"8055"
"Brian Bixler",25,2008,364,108.18053613611515,0.293956043,0.074175824,0.121495327,"8055"
"Brian Bixler",26,2009,451,118.6152440259241,0.283813747,0.077605321,0.163771712,"8055"
"Brian Bixler",27,2010,36,7.759413838675367,0.305555555,0.027777777,0.057142857,"8055"
"Brian Bixler",27,2010,116,133.85803433464375,0.215517241,0.077586206,0.116504854,"8055"
"Brian Bixler",28,2011,108,140.10312716896016,0.277777777,0.148148148,0.093023256,"8055"
"Jeff Frazier",29,2012,147,85.44237597437464,0.115646258,0.074829931,0.0859375,"8056"
"Jeff Frazier",29,2012,77,83.99041098011098,0.155844155,0.064935064,0.101449276,"8056"
"Jeff Frazier",25,2008,12,33.88013777549571,0.25,0,0,"8056"
"Jeff Frazier",26,2009,429,117.20559131212373,0.114219114,0.046620046,0.147869674,"8056"
"Jeff Frazier",27,2010,516,112.63480539999004,0.17248062,0.062015503,0.236897274,"8056"
"Jeff Frazier",29,2012,80,27.171079109716224,0.175,0.0125,0.088607595,"8056"
"Jeff Frazier",28,2011,413,76.86249284179011,0.128329297,0.079903147,0.137466307,"8056"
"Danny Putnam",24,2007,193,64.89481684417707,0.212435233,0.088082901,0.093567251,"8062"
"Danny Putnam",25,2008,363,128.89975218752016,0.228650137,0.129476584,0.217532468,"8062"
"Danny Putnam",26,2009,155,76.87430937366358,0.2,0.064516129,0.118881119,"8062"
"Danny Putnam",26,2009,196,114.18648009151164,0.193877551,0.112244897,0.195266272,"8062"
"Brett Carroll",24,2007,346,119.72085264743487,0.199421965,0.052023121,0.283018868,"8066"
"Brett Carroll",25,2008,75,217.39496929572303,0.24,0.106666666,0.477611941,"8066"
"Brett Carroll",28,2011,94,79.8065485933125,0.212765957,0.085106382,0.132530121,"8066"
"Brett Carroll",29,2012,417,104.73970578742,0.232613908,0.105515587,0.156593406,"8066"
"Brett Carroll",28,2011,381,102.64449196852244,0.191601049,0.089238845,0.188059702,"8066"
"Brett Carroll",26,2009,112,95.31827750201997,0.205357142,0.071428571,0.194174758,"8066"
"Brett Carroll",27,2010,277,82.62971173135033,0.194945848,0.079422382,0.163934426,"8066"
"Mike Parisi",24,2007,42,7.194785863920266,0.404761904,0.023809523,0.108108108,"8070"
"Mike Parisi",25,2008,22,26.959615427983973,0.272727272,0,0,"8070"
"Mike Parisi",28,2011,11,-100,0.363636363,0,0,"8070"
"Mike Parisi",29,2012,11,-30.996486143292056,0.454545454,0,0,"8070"
"Greg Golson",23,2009,500,68.55644700877441,0.228,0.058,0.085339168,"8074"
"Greg Golson",26,2012,480,98.21262416624855,0.2375,0.035416666,0.135857461,"8074"
"Greg Golson",24,2010,454,101.01837804614986,0.218061674,0.055066079,0.151807229,"8074"
"Greg Golson",25,2011,429,103.25167681064613,0.244755244,0.069930069,0.122395833,"8074"
"Stephen Fife",25,2012,36,-41.83766275719778,0.277777777,0,0.03030303,"8077"
"Kevin Hart",24,2007,20,159.00954329131613,0.35,0.1,0,"8079"
"Kevin Hart",26,2009,11,139.78746732106146,0.09090909,0,0.181818182,"8079"
"Erick Almonte",29,2007,153,119.2463447522211,0.183006535,0.16993464,0.081300813,"808"
"Erick Almonte",30,2008,454,110.76882275250466,0.156387665,0.121145374,0.149367088,"808"
"Erick Almonte",31,2009,277,98.96338421297061,0.19133574,0.097472924,0.068825911,"808"
"Erick Almonte",32,2010,355,108.54101923759447,0.177464788,0.078873239,0.095384615,"808"
"Erick Almonte",33,2011,276,108.95756852708824,0.166666666,0.11231884,0.143442623,"808"
"Erick Almonte",34,2012,85,42.85818486011523,0.211764705,0.105882352,0.04,"808"
"Matt Carpenter",25,2011,535,129.41734536048313,0.127102803,0.157009345,0.16359447,"8090"
"Henry Blanco",35,2007,10,-3.167679646444905,0.3,0,0,"81"
"Alberto Castillo",38,2008,48,146.17418255412713,0.145833333,0.041666666,0.227272728,"812"
"Alberto Castillo",37,2007,240,104.68234406479905,0.141666666,0.133333333,0.073891626,"812"
"Vince Belnome",24,2012,303,98.31350615198394,0.237623762,0.141914191,0.108527132,"8126"
"Matt Angle",26,2012,447,89.65025689602604,0.18344519,0.091722595,0.109414758,"8136"
