PlayerId,PA,K%,BB%,ISO,wRC+,Age,WAR,success
4062,200,0.21499999939999997,0.13499999974000002,0.19522271876000002,116.18489469074001,24.38,19.269065147083907,1
4063,200,0.261437908,0.09150326700000001,0.1875,112.71820464113225,25.0,-1.7818780864578547,0
4087,200,0.18951999941499997,0.10383999972499999,0.21514418565999996,155.39639067086918,22.555,-0.1065973244425255,0
4106,200,0.09090909,0.111742424,0.094091904,91.2067760130547,22.0,28.48319886470753,1
4121,200,0.145652173,0.076086956,0.135714286,99.02418705998817,24.0,-0.2045562546692086,0
4142,200,0.1414601768,0.10398230048,0.04595744688,47.99758887553751,24.48,-0.1648908392660636,0
4146,200,0.191578947,0.07368421,0.108490566,106.39252465756209,23.0,0.6709655958126881,0
4166,200,0.26224770625,0.05502293490500001,0.12910388487000002,57.515779331540855,24.965,0.9398314504130152,0
4177,200,0.153652392,0.070528967,0.063711911,73.1342536681487,24.0,0.1555240534446111,0
4182,200,0.12,0.076,0.07079646,80.79267662367656,23.0,-0.0112097646930241,0
4243,200,0.22488929832000001,0.07590405854,0.11798146828,80.43499141033595,24.26,1.9690475516421355,0
4249,200,0.14618320584,0.042455470065,0.075887141295,45.59487608212521,23.245,0.6664780693010721,0
4293,200,0.18417846972,0.04096317204,0.13974218472,74.03649236215841,24.37,-2.902200367839939,0
4295,200,0.234714003,0.05128205100000001,0.19578947400000002,107.0298971423447,25.0,0.0161440797089646,0
4314,200,0.189655172,0.120689655,0.183467742,134.28201468861687,23.0,58.73139354431035,1
4328,200,0.263157894,0.058479532,0.189710611,83.46117104471242,26.0,-0.5744533240221362,0
4365,200,0.16113138635000002,0.09065693421000001,0.23863128482,120.16072747112536,24.62,3.7676183423797576,0
4390,200,0.261780104,0.12565445,0.261682243,128.2462572046255,23.0,0.116804025050152,0
4398,200,0.219444444,0.072222222,0.124242424,82.43361809762581,24.0,-0.2852238815343773,0
4409,200,0.17735849,0.10943396199999998,0.111587982,92.32300533294112,26.0,-0.2543041486382593,0
4418,200,0.18613247768999996,0.07523504252999999,0.201697916705,132.0374812150748,23.115,19.86234440071849,1
4429,200,0.16968085015499998,0.08294832790000001,0.09181252537500001,74.96629503203049,26.0,-0.4436937756444802,0
4439,200,0.17469879499999996,0.051204819,0.112582782,63.87334138092177,26.0,-0.3832178135071091,0
4448,200,0.129390018,0.12384473099999999,0.148796499,110.22063713951655,24.0,-0.3881672901073834,0
4450,200,0.131979695,0.091370558,0.10511363700000001,94.3779692266253,25.0,-0.0507573844129305,0
4464,200,0.1705797097,0.09862318789999999,0.13290087695,102.43535428419506,23.7,0.3336277685002753,0
4467,200,0.264758497,0.109123434,0.188640974,128.30693934180445,23.0,8.760161702428347,1
4507,200,0.118644067,0.118644067,0.196517413,120.58646419305346,26.0,-0.0658003904844946,0
4519,200,0.117768595,0.08471074299999999,0.139211137,99.89490529319166,26.0,-0.5601835567557784,0
4556,200,0.183908045,0.09578544000000001,0.10300429100000001,74.95224413826898,23.0,6.364520413773658,1
4563,200,0.195530726,0.0707635,0.234693878,128.4998371858985,25.0,0.2792185812087048,0
4583,200,0.14527027,0.152027027,0.071129707,91.5687743221938,26.0,0.3615105496465565,0
4611,200,0.171532846,0.08029197,0.22040816400000002,141.66673149427416,23.0,-0.0869463151781549,0
4623,200,0.170353982,0.066371681,0.209638555,122.8847614231243,22.0,-1.3999985066594154,0
4646,200,0.172481202515,0.12629699217999998,0.10710951773499999,116.58001918895124,24.015,2.7316869732043725,0
4652,200,0.166037735,0.11509433900000002,0.22197802199999997,121.92495710739249,23.0,-0.4726436052720602,0
4661,200,0.206572769,0.058685446,0.179487179,79.62954497498826,23.0,-0.3134395640111738,0
4666,200,0.218130311,0.133144475,0.08,71.44652616969111,26.0,0.0966533263119683,0
4675,200,0.25479381423999997,0.09025773184000001,0.10918388988,91.2022482252221,24.36,0.1397916587536468,0
4677,200,0.155294117,0.084705882,0.177718833,137.87107336098097,25.0,2.1245500747251995,0
4694,200,0.18421052600000004,0.078947368,0.167213115,93.0691986438096,26.0,-0.0178608533498023,0
4704,200,0.221493505855,0.08525973958,0.18360952395,132.44956613558062,24.005,1.7969214243996416,0
4707,200,0.17671171117,0.176054053465,0.280898973755,154.78870697827972,24.305,-0.184117502303623,0
4710,200,0.267267267,0.123123123,0.253521127,129.92303872120755,26.0,-0.1866079516286493,0
4712,200,0.07252475202,0.041683167855,0.045865569915,91.89394919502013,23.295,7.766595103682358,1
4719,200,0.203098106,0.09122203,0.09423076899999999,88.0367834215682,25.0,2.5900972975756087,0
4720,200,0.22033898299999996,0.10508474500000001,0.25096525,139.77357042727328,24.0,26.76121424405052,1
